F_dot,F_dot/P_info,F_dot/P_trap (conventional)
0.226111206790817,0.0470390445915987,0.389731801234086
0.226227550251268,0.0470573043736419,0.389609460770263
0.22634547065278,0.0470758113408967,0.389485540432232
0.22646498879252,0.0470945687450426,0.389360021473433
0.226586125726642,0.0471135798778131,0.389232884968858
0.226708902773112,0.0471328480723267,0.389104111814539
0.226833341514556,0.0471523767020989,0.388973682727089
0.226959463801126,0.0471721691829807,0.388841578243258
0.227087291753388,0.0471922289724079,0.388707778719548
0.227216847765228,0.0472125595703082,0.388572264331852
0.227348154506785,0.047233164519675,0.388435015075144
0.22748123492739,0.0472540474068094,0.388296010763205
0.227616112258542,0.0472752118621269,0.388155231028396
0.227752810016888,0.0472966615597353,0.388012655321472
0.227891352007231,0.0473184002190187,0.38786826291145
0.228031762325556,0.0473404316042632,0.387722032885516
0.228174065362072,0.0473627595259362,0.387573944148985
0.228318285804274,0.0473853878401868,0.387423975425313
0.228464448640027,0.0474083204498148,0.387272105256158
0.22861257916066,0.0474315613049001,0.387118312001498
0.228762702964086,0.0474551144030996,0.386962573839801
0.228914845957935,0.0474789837899703,0.386804868768254
0.229069034362705,0.0475031735596734,0.386645174603049
0.229225294714932,0.0475276878555194,0.386483468979727
0.229383653870375,0.0475525308699984,0.386319729353592
0.229544139007216,0.0475777068461006,0.386153933000173
0.22970677762928,0.0476032200768388,0.385986057015766
0.229871597569266,0.0476290749062472,0.385816078318035
0.230038626991996,0.0476552757302234,0.385643973646679
0.230207894397682,0.047681826996114,0.385469719564174
0.2303794286252,0.0477087332041353,0.385293292456583
0.230553258855384,0.0477359989071856,0.385114668534442
0.230729414614333,0.0477636287119341,0.38493382383372
0.230907925776729,0.0477916272786674,0.384750734216851
0.231088822569171,0.047819999322602,0.384565375373854
0.231272135573519,0.047848749613392,0.384377722823525
0.23145789573025,0.0478778829766608,0.384187751914714
0.231646134341828,0.0479074042938925,0.383995437827689
0.231836883076081,0.0479373185029087,0.383800755575577
0.232030173969594,0.0479676305986975,0.383603680005907
0.232226039431106,0.0479983456340858,0.383404185802225
0.232424512244921,0.0480294687193303,0.383202247485816
0.232625625574322,0.0480610050238939,0.382997839417508
0.232829412965006,0.0480929597758768,0.382790935799578
0.233035908348505,0.0481253382634507,0.38258151067775
0.233245146045641,0.0481581458342968,0.382369537943295
0.233457160769963,0.0481913878976084,0.38215499133523
0.233671987631205,0.048225069922809,0.381937844442622
0.233889662138744,0.0482591974419246,0.381718070706989
0.234110220205063,0.04829377604832,0.381495643424818
0.234333698149216,0.048328811398884,0.381270535750183
0.234560132700304,0.0483643092133206,0.381042720697475
0.234789561000939,0.0484002752752431,0.380812171144243
0.235022020610726,0.048436715432556,0.380578859834151
0.235257549509733,0.0484736355979959,0.380342759380051
0.235496186101969,0.0485110417496961,0.380103842267164
0.235737969218861,0.0485489399315384,0.379862080856393
0.235982938122721,0.0485873362540618,0.37961744738775
0.236231132510227,0.0486262368944464,0.379369913983902
0.236482592515882,0.0486656480972228,0.379119452653848
0.236737358715487,0.0487055761753271,0.378866035296719
0.236995472129596,0.0487460275096993,0.378609633705703
0.237256974226974,0.0487870085505037,0.378350219572103
0.237521906928044,0.0488285258174192,0.378087764489524
0.237790312608329,0.0488705858999272,0.37782223995819
0.238062234101886,0.0489131954581174,0.377553617389403
0.238337714704729,0.0489563612231201,0.377281868110125
0.238616798178243,0.0490000899977003,0.377006963367703
0.238899528752592,0.0490443886568267,0.376728874334739
0.239185951130104,0.0490892641473069,0.376447572114086
0.239476110488656,0.0491347234897855,0.376163027743992
0.239770052485036,0.0491807737777742,0.375875212203389
0.240067823258293,0.0492274221795947,0.37558409641732
0.240369469433078,0.0492746759375448,0.375289651262508
0.240675038122953,0.0493225423688694,0.37499184757308
0.240984576933698,0.049371028866692,0.374690656146426
0.241298133966592,0.0494201428998226,0.374386047749216
0.241615757821673,0.0494698920138137,0.374077993123555
0.241937497600982,0.0495202838310596,0.373766462993296
0.242263402911779,0.0495713260512309,0.373451428070492
0.242593523869741,0.049623026452025,0.373132859062013
0.242927911102138,0.049675392889346,0.372810726676296
0.243266615750974,0.0497284332981633,0.372485001630263
0.243609689476114,0.0497821556924031,0.372155654656375
0.243957184458374,0.0498365681662815,0.371822656509854
0.244309153402593,0.0498916788933709,0.371485977976038
0.244665649540662,0.0499474961283788,0.371145589877907
0.245026726634537,0.0500040282070469,0.370801463083745
0.245392438979209,0.050061283546352,0.370453568514966
0.24576284140565,0.0501192706455884,0.370101877154078
0.246137989283718,0.0501779980857149,0.369746360052815
0.246517938525034,0.0502374745310789,0.3693869883404
0.246902745585818,0.0502977087286441,0.369023733231974
0.24729246746969,0.0503587095095876,0.368656566037165
0.247687161730434,0.0504204857884208,0.368285458168807
0.24808688647472,0.050483046564074,0.367910381151806
0.248491700364792,0.0505464009205719,0.367531306632152
0.248901662621105,0.050610558026687,0.367148206386075
0.249316833024929,0.0506755271368474,0.366761052329345
0.249737271920905,0.0507413175914016,0.36636981652671
0.250163040219558,0.0508079388164444,0.365974471201478
0.250594199399762,0.0508754003248864,0.365574988745232
0.251030811511167,0.0509437117168721,0.365171341727685
0.251472939176564,0.0510128826793889,0.364763502906664
0.251920645594217,0.0510829229867247,0.364351445238227
0.252373994540137,0.0511538425017909,0.363935141886908
0.252833050370306,0.0512256511747406,0.363514566236088
0.253297878022853,0.0512983590450626,0.363089691898487
0.253768543020178,0.0513719762404093,0.362660492726776
0.254245111471015,0.0514465129777849,0.362226942824305
0.254727650072456,0.0515219795637034,0.361789016555947
0.255216226111906,0.0515983863938787,0.361346688559046
0.255710907468989,0.0516757439541637,0.360899933754473
0.256211762617397,0.0517540628204386,0.360448727357785
0.256718860626685,0.0518333536589906,0.359993044890479
0.257232271164,0.0519136272267954,0.359532862191337
0.257752064495757,0.0519948943715201,0.359068155427866
0.258278311489261,0.0520771660321872,0.358598901107816
0.258811083614254,0.0521604532384329,0.358125076090779
0.259350452944418,0.0522447671119241,0.357646657599858
0.259896492158806,0.0523301188658016,0.357163623233417
0.260449274543216,0.0524165198051649,0.356675950976876
0.261008873991503,0.0525039813268788,0.356183619214578
0.261575365006823,0.0525925149200573,0.3556866067417
0.262148822702826,0.0526821321662518,0.355184892776216
0.262729322804768,0.0527728447393547,0.354678456970893
0.263316941650579,0.0528646644055975,0.354167279425327
0.263911756191847,0.0529576030243984,0.353651340697996
0.264513843994759,0.0530516725477789,0.353130621818347
0.265123283240956,0.0531468850204512,0.352605104298887
0.26574015272834,0.0532432525807511,0.352074770147279
0.266364531871807,0.0533407874593752,0.351539601878443
0.266996500703919,0.053439501980701,0.350999582526649
0.267636139875512,0.053539408562282,0.350454695657588
0.268283530656235,0.0536405197148184,0.349904925380425
0.268938754935025,0.0537428480426132,0.34935025635982
0.269601895220527,0.053846406242956,0.348790673827911
0.270273034641434,0.0539512071067716,0.348226163596246
0.270952256946775,0.0540572635185908,0.347656712067665
0.271639646506135,0.0541645884562221,0.347082306248116
0.27233528830981,0.0542731949907374,0.346502933758396
0.273039267968904,0.0543830962869178,0.345918582845821
0.273751671715361,0.0544943056028522,0.345329242395793
0.274472586401932,0.0546068362900071,0.344734901943285
0.275202099502085,0.054720701793043,0.344135551684204
0.275940299109855,0.0548359156502791,0.343531182486649
0.276687273939631,0.0549524914931308,0.34292178590204
0.277443113325888,0.0550704430460197,0.342307354176116
0.278207907222853,0.0551897841268054,0.341687880259784
0.278981746204126,0.0553105286459443,0.341063357819824
0.279764721462236,0.0554326906073424,0.34043378124943
0.280556924808142,0.0555562841077478,0.339799145678572
0.281358448670687,0.055681323336265,0.339159446984197
0.282169386095991,0.0558078225747719,0.338514681800221
0.282989830746797,0.0559357961982717,0.337864847527335
0.28381987690177,0.0560652586732003,0.337209942342598
0.284659619454735,0.0561962245594062,0.336549965208818
0.285509153913888,0.0563287085079306,0.335884915883703
0.286368576400937,0.0564627252624664,0.335214794928774
0.287237983650221,0.0565982896583941,0.334539603718043
0.28811747300777,0.0567354166227389,0.333859344446428
0.289007142430337,0.0568741211742783,0.333174020137912
0.289907090484377,0.0570144184230077,0.332483634653426
0.290817416345004,0.0571563235705343,0.331788192698455
0.291738219794901,0.0572998519090478,0.331087699830356
0.292669601223203,0.0574450188218389,0.330382162465373
0.293611661624341,0.0575918397833725,0.329671587885356
0.294564502596871,0.0577403303579409,0.328955984244156
0.295528226342259,0.0578905062008723,0.328235360573701
0.296502935663651,0.0580423830571181,0.327509726789748
0.297488733964619,0.058195976762013,0.326779093697288
0.298485725247885,0.0583513032404143,0.32604347299561
0.299494014114027,0.0585083785072313,0.325302877283015
0.300513705760166,0.0586672186663281,0.324557320061162
0.30154490597865,0.0588278399108303,0.323806815739058
0.302587721155711,0.0589902585234388,0.323051379636662
0.30364225827013,0.0591544908750959,0.322291027988122
0.304708624891885,0.0593205534255227,0.321525777944616
0.305786929180799,0.0594884627231133,0.320755647576804
0.306877279885188,0.0596582354042545,0.319980655876887
0.307979786340513,0.0598298881936846,0.319200822760255
0.309094558468031,0.0600034379040477,0.318416169066733
0.310221706773459,0.0601789014352711,0.317626716561414
0.311361342345646,0.0603562957750033,0.316832487935074
0.312513576855257,0.0605356379984681,0.316033506804162
0.313678522553476,0.0607169452679504,0.315229797710376
0.314856292270725,0.0609002348325374,0.314421386119797
0.316046999415405,0.0610855240281053,0.313608298421607
0.317250757972662,0.0612728302777854,0.312790561926362
0.318467682503183,0.0614621710902125,0.311968204863832
0.319697888142013,0.0616535640615564,0.311141256380408
0.320941490597422,0.0618470268730849,0.310309746536063
0.322198606149789,0.062042577292917,0.309473706300881
0.323469351650538,0.0622402331747791,0.308633167551132
0.324753844521112,0.0624400124584816,0.307788163064924
0.326052202751993,0.0626419331690352,0.306938726517395
0.327364544901768,0.0628460134177428,0.306084892475477
0.328690990096248,0.0630522714006693,0.305226696392216
0.330031658027638,0.0632607253999344,0.30436417460065
0.331386668953769,0.0634713937826178,0.303497364307261
0.332756143697383,0.0636842950014264,0.302626303584974
0.334140203645488,0.0638994475938213,0.301751031365746
0.335538970748767,0.0641168701829546,0.300871587432705
0.33695256752107,0.0643365814763907,0.299988012411878
0.338381117038968,0.0645586002677372,0.299100347763487
0.339824742941379,0.0647829454350149,0.298208635772834
0.341283569429277,0.0650096359414878,0.297312919540769
0.342757721265477,0.0652386908358194,0.296413242973746
0.344247323774503,0.0654701292515035,0.295509650773482
0.345752502842542,0.0657039704073267,0.294602188426216
0.34727338491748,0.0659402336073331,0.293690902191574
0.348810097009037,0.0661789382411702,0.292775839091052
0.350362766688987,0.0664201037833392,0.291857046896117
0.351931522091474,0.0666637497943038,0.290934574115942
0.353516491913432,0.0669098959198732,0.290008469984773
0.355117805415098,0.0671585618920342,0.289078784448943
0.356735592420629,0.067409767528266,0.288145568153534
0.358369983318827,0.0676635327321018,0.287208872428707
0.360021109063965,0.0679198774939068,0.286268749275694
0.36168910117673,0.0681788218896755,0.285325251352478
0.363374091745268,0.0684403860828439,0.284378431959148
0.365076213426351,0.0687045903232841,0.28342834502297
0.366795599446655,0.068971454948011,0.282475045083146
0.368532383604155,0.0692410003821132,0.281518587275312
0.37028670026964,0.0695132471377121,0.280559027315744
0.372058684388351,0.069788215815098,0.279596421485321
0.373848471481741,0.0700659271034445,0.278630826613229
0.375656197649354,0.0703464017799821,0.277662300060428
0.377481999570841,0.0706296607111564,0.276690899702891
0.379326014508095,0.0709157248535794,0.275716683914635
0.381188380307515,0.0712046152527905,0.274739711550536
0.383069235402411,0.0714963530451032,0.273760041928959
0.384968718815527,0.0717909594575058,0.27277773481421
0.386886970161706,0.0720884558084445,0.271792850398815
0.388824129650688,0.0723888635079645,0.270805449285642
0.390780338090044,0.0726922040578713,0.269815592469888
0.392755736888241,0.0729984990532538,0.268823341320924
0.394750468057857,0.073307770182464,0.267828757564028
0.396764674218918,0.0736200392275764,0.266831903262011
0.398798498602391,0.0739353280650873,0.265832840796744
0.400852085053805,0.0742536586666374,0.264831632850612
0.40292557803702,0.0745750530997885,0.263828342387889
0.40501912263813,0.0748995335281138,0.262823032636066
0.407132864569519,0.0752271222122513,0.26181576706713
0.40926695017405,0.0755578415109687,0.260806609378809
0.4114215264294,0.0758917138811341,0.259795623475806
0.41359674095254,0.0762287618790817,0.258782873451015
0.415792742004356,0.0765690081610823,0.257768423566754
0.418009678494413,0.0769124754838642,0.256752338236004
0.42024769998587,0.0772591867060504,0.255734682003688
0.422506956700527,0.0776091647885245,0.254715519527979
0.424787599524026,0.0779624327954708,0.253694915561675
0.427089780011193,0.078319013895466,0.252672934933625
0.429413650391519,0.0786789313612105,0.251649642530244
0.431759363574793,0.0790422085722938,0.250625103277099
0.43412707315687,0.0794088690149865,0.24959938212061
0.43651693342559,0.0797789362827299,0.248572544009851
0.438929099366829,0.0801524340782985,0.247544653878468
0.441363726670704,0.0805293862143597,0.246515776626736
0.443820971737914,0.0809098166140418,0.245485977103752
0.446300991686216,0.0812937493127047,0.244455320089772
0.448803944357059,0.0816812084580819,0.243423870278724
0.451329988322334,0.082072218312572,0.242391692260872
0.453879282891287,0.082466803252934,0.241358850505674
0.456451988117553,0.082864987772626,0.24032540934482
0.459048264806337,0.0832667964824695,0.23929143295547
0.46166827452173,0.083672254111599,0.238256985343691
0.464312179594158,0.0840813855088625,0.237222130328121
0.466980143127972,0.0844942156444994,0.236186931523837
0.469672329009166,0.0849107696101418,0.235151452326465
0.472388901913232,0.0853310726212182,0.234115755896519
0.475130027313147,0.0857551500176628,0.233079905143987
0.477895871487493,0.0861830272656297,0.232043962713164
0.480686601528701,0.0866147299579604,0.231007990967744
0.483502385351428,0.0870502838163548,0.22997205197617
0.486343391701069,0.0874897146925827,0.228936207497258
0.489209790162378,0.0879330485691799,0.227900518966088
0.492101751168238,0.0883803115613549,0.22686504748018
0.495019446008532,0.0888315299189044,0.22582985378595
0.497963046839154,0.0892867300261296,0.224794998265455
0.500932726691139,0.0897459384049388,0.223760540923428
0.503928659479903,0.0902091817149814,0.222726541374616
0.506951020014622,0.0906764867557248,0.221693058831409
0.509999984007706,0.0911478804685133,0.220660152091782
0.513075728084414,0.0916233899363574,0.219627879527532
0.516178429792565,0.0921030423871892,0.218596299072836
0.519308267612376,0.0925868651945835,0.217565468213112
0.522465420966405,0.0930748858794425,0.216535443974197
0.525650070229614,0.093567132111397,0.215506282911838
0.528862396739535,0.0940636317104145,0.214478041101505
0.532102582806552,0.0945644126491248,0.213450774128517
0.535370811724283,0.0950695030528183,0.21242453707849
0.538667267780079,0.0955789312032072,0.211399384528101
0.541992136265617,0.096092725538322,0.210375370536181
0.545345603487608,0.0966109146546301,0.209352548635121
0.548727856778601,0.0971335273088784,0.208330971822597
0.552139084507892,0.0976605924205916,0.207310692553627
0.555579476092528,0.0981921390712557,0.206291762732929
0.55904922200842,0.0987281965097539,0.20527423370762
0.562548513801544,0.0992687941508962,0.204258156260211
0.566077544099245,0.0998139615781945,0.203243580601935
0.569636506621633,0.100363728546304,0.202230556366381
0.573225596193076,0.100918124981645,0.201219132603444
0.576845008753783,0.101477180985721,0.200209357773587
0.580494941371486,0.102040926835039,0.199201279742411
0.5841755922532,0.102609392984309,0.198194945775533
0.587887160757088,0.103182610068248,0.197190402533768
0.591629847404403,0.103760608901498,0.196187696068609
0.595403853891525,0.104343420484454,0.195186871818017
0.599209383102078,0.10493107600035,0.19418797460249
0.603046639119142,0.105523606820416,0.193191048621443
0.606915827237536,0.106121044504963,0.192196137449859
0.610817153976201,0.106723420804668,0.191203284035244
0.614750827090652,0.10733076766306,0.190212530694848
0.618717055585517,0.107943117219201,0.189223919113177
0.622716049727159,0.108560501806755,0.188237490339772
0.626748021056377,0.109182953960204,0.187253284787258
0.630813182401179,0.109810506413194,0.186271342229668
0.634911747889649,0.110443192101844,0.185291701801019
0.639043932962872,0.111081044167706,0.184314401994154
0.643209954387956,0.11172409595709,0.18333948065983
0.64741003027111,0.112372381026492,0.182366975006061
0.651644380070817,0.113025933141703,0.181396921597705
0.655913224611064,0.113684786282479,0.180429356356288
0.660216786094664,0.114348974641384,0.179464314560063
0.664555288116632,0.115018532628251,0.178501830844304
0.66892895567765,0.115693494872039,0.177541939201819
0.6733380151976,0.116373896222352,0.17658467298369
0.677782694529162,0.11705977175104,0.175630064900227
0.682263222971493,0.117751156755095,0.174678147022127
0.686779831283975,0.118448086759145,0.17372895078185
0.691332751700023,0.119150597516423,0.172782506975185
0.695922217940983,0.119858725011015,0.171838845763021
0.70054846523008,0.120572505461356,0.1708979966733
0.705211730306449,0.121291975320542,0.169959988603166
0.709912251439229,0.122017171280139,0.169024849821286
0.714650268441727,0.122748130271353,0.168092607970351
0.719426022685652,0.123484889466896,0.16716329006975
0.724239757115418,0.124227486284129,0.166236922518403
0.729091716262512,0.124975958387825,0.165313531097762
0.733982146259933,0.125730343689646,0.164393140974963
0.738911294856698,0.126490680353463,0.163475776706134
0.74387941143242,0.127257006795134,0.162561462239842
0.748886747011947,0.128029361687576,0.161650220920684
0.753933554280072,0.128807783959704,0.16074207549302
0.759020087596316,0.129592312800106,0.159837048104828
0.76414660300977,0.130382987661977,0.158935160311691
0.76931335827401,0.131179848259648,0.158036433080906
0.774520612862083,0.131982934576193,0.157140886795705
0.779768627981556,0.132792286863639,0.156248541259596
0.785057666589632,0.133607945644599,0.155359415700806
0.790387993408345,0.134429951716243,0.154473528776831
0.795759874939809,0.135258346149896,0.153590898579079
0.80117357948155,0.136093170297715,0.152711542637616
0.806629377141896,0.136934465791394,0.151835477925994
0.812127539855445,0.137782274545093,0.150962720866168
0.817668341398597,0.138636638758544,0.150093287333497
0.823252057405158,0.139497600920932,0.149227192661814
0.828878965382016,0.140365203810194,0.14836445164858
0.834549344724888,0.14123949049663,0.147505078560097
0.84026347673413,0.14212050434606,0.146649087136792
0.846021644630634,0.143008289023261,0.145796490598559
0.851824133571784,0.14390288849006,0.144947301650161
0.857671230667487,0.144804347013865,0.144101532486682
0.863563224996285,0.145712709163766,0.143259194799029
0.869500407621527,0.146628019818778,0.142420299779485
0.875483071607631,0.147550324166699,0.141584858127299
0.881511512036403,0.148479667707333,0.140752880054314
0.887586026023447,0.149416096255899,0.139924375290639
0.893706912734644,0.150359655945392,0.139099353090341
0.899874473402701,0.151310393227393,0.138277822237177
0.906089011343792,0.152268354877785,0.137459791050344
0.912350831974261,0.153233587995495,0.136645267390258
0.918660242827413,0.154206140008666,0.135834258664345
0.925017553570384,0.155186058674324,0.135026771832857
0.93142307602108,0.15617339208373,0.134222813414694
0.937877124165215,0.157168188661817,0.133422389493245
0.94438001417341,0.158170497173619,0.132625505722225
0.950932064418388,0.159180366723422,0.131832167331534
0.957533595492247,0.160197846759159,0.131042379133104
0.964184930223815,0.161222987074436,0.130256145526754
0.970886393696088,0.162255837811482,0.129473470506042
0.977638313263761,0.1632964494655,0.128694357664109
0.984441018570836,0.164344872883001,0.127918810199524
0.99129484156832,0.16540115926913,0.12714683092211
0.998200116532013,0.166465360188942,0.126378422258768
1.00515718008038,0.167537527568222,0.125613586259279
1.01216637119251,0.168617713698365,0.1248523246021
1.01922803122618,0.169705971238985,0.124094638600136
1.02634250393599,0.170802353220011,0.123340529206494
1.0335101354916,0.171906913044124,0.122589997020218
1.04073127449608,0.173019704490672,0.121843042292002
1.0480062720043,0.174140781718491,0.121099664929873
1.05533548154147,0.175270199267825,0.120359864504856
1.06271925912175,0.176408012062961,0.119623640256605
1.07015796326696,0.177554275416538,0.118890991099007
1.07765195502539,0.178709045032749,0.118161915625756
1.08520159799071,0.179872377006312,0.117436412115895
1.09280725832097,0.181044327831388,0.116714478539325
1.10046930475772,0.182224954398398,0.115996112562277
1.10818810864521,0.183414314003575,0.115281311552751
1.11596404394972,0.184612464344332,0.114570072585918
1.12379748727894,0.18581946352862,0.113862392449481
1.13168881790155,0.187035370076164,0.113158267649
1.1396384177668,0.188260242918564,0.112457694413179
1.14764667152425,0.189494141407544,0.111760668699102
1.15571396654366,0.190737125311114,0.111067186197442
1.16384069293489,0.191989254824335,0.110377242337612
1.172027243568,0.193250590567336,0.109690832292883
1.18027401409339,0.194521193590166,0.109007950985456
1.18858140296214,0.195801125373955,0.108328593091483
1.19694981144636,0.197090447837711,0.107652753046049
1.20537964365976,0.198389223337451,0.106980425048104
1.21387130657824,0.199697514673624,0.10631160306535
1.22242521006066,0.201015385090807,0.105646280839078
1.23104176686971,0.202342898280428,0.104984451888961
1.23972139269292,0.203680118389255,0.104326109517792
1.24846450616373,0.205027110015853,0.103671246816183
1.25727152888275,0.206383938219803,0.103019856667203
1.26614288543913,0.207750668518915,0.102371931750976
1.27507900343201,0.209127366900343,0.101727464549226
1.28408031349214,0.210514099814418,0.101086447349765
1.29314724930363,0.211910934187891,0.100448872250946
1.30228024762579,0.213317937418359,0.099814731166048
1.31147974831513,0.214735177384138,0.0991840158276205
1.32074619434749,0.216162722444932,0.0985567177917757
1.3300800318403,0.217600641444121,0.097932828442427
1.33948171007493,0.219049003718464,0.0973123389954772
1.34895168151927,0.220507879090023,0.0966952405029562
1.35849040185035,0.221977337880742,0.0960815238571061
1.36809832997714,0.223457450910762,0.0954711797944152
1.37777592806349,0.224948289502596,0.0948641988996011
1.38752366155122,0.226449925487164,0.0942605716095416
1.3973419991833,0.227962431198936,0.0936602882171548
1.40723141302722,0.22948587949401,0.0930633388752271
1.41719237849853,0.231020343740467,0.0924697136001909
